,Account Name,Tweet Text,Compound Score,Positive Score,Neutral Score,Negative Score,Date
21,The New York Times,"A Pennsylvania judge said the state’s Congressional districts were drawn to give Republicans an advantage, but they… https://t.co/8IQqN5RXi3",0.128,0.086,0.914,0.0,Sat Dec 30 02:15:11 +0000 2017
22,The New York Times,Your weekend playlist: The week's 10 most notable new songs https://t.co/0yZFzghgqR,0.0,0.0,1.0,0.0,Sat Dec 30 02:00:03 +0000 2017
23,The New York Times,No one expects that one-quarter of Iceland will ever be covered in forests again. But foresters are trying.… https://t.co/ybAVvSfusV,-0.296,0.0,0.891,0.109,Sat Dec 30 01:45:04 +0000 2017
24,The New York Times,"What happened at the Bronx fire, which killed 12 people https://t.co/KbPhxg4eO8 https://t.co/q9opS1xHUV",-0.7845,0.0,0.592,0.408,Sat Dec 30 01:30:16 +0000 2017
25,The New York Times,"RT @susanchira: ""Boys would be boys, we're pigs and we know it"": What women endure in all kinds of blue-collar jobs. https://t.co/oGU76YBPVu",0.0,0.0,1.0,0.0,Sat Dec 30 01:15:03 +0000 2017
26,The New York Times,You still have a little time to catch these movies and TV shows before they leave Netflix in January https://t.co/IlQDeU1kyv,-0.0516,0.0,0.938,0.062,Sat Dec 30 01:00:06 +0000 2017
27,The New York Times,"President Trump, in an impromptu interview with The New York Times, rattled off at least 10 false or misleading cla… https://t.co/J48iA87pSu",-0.4019,0.0,0.881,0.119,Sat Dec 30 00:45:09 +0000 2017
28,The New York Times,"RT @nytmike: How the interview with Trump went down at his golf club in West Palm Beach, Fla.
https://t.co/xlW50CWgAH",0.0,0.0,1.0,0.0,Sat Dec 30 00:43:57 +0000 2017
29,The New York Times,Some parts of Puerto Rico aren't expected to get power back until next spring https://t.co/5wOzddGcP6,0.0,0.0,1.0,0.0,Sat Dec 30 00:30:07 +0000 2017
30,The New York Times,"She was a news intern. He was a TV journalist. She says he raped her, and she decided to do something Japanese wome… https://t.co/VvseviklEA",-0.6808,0.0,0.82,0.18,Sat Dec 30 00:15:06 +0000 2017
31,The New York Times,RT @UpshotNYT: Global GIFs and what they say about us. https://t.co/Q2Tdrw5RVd,0.0,0.0,1.0,0.0,Sat Dec 30 00:00:13 +0000 2017
32,The New York Times,Evening Briefing: Here's what you need to know at the end of the day https://t.co/Yw8UFDgPsi,0.0,0.0,1.0,0.0,Fri Dec 29 23:45:07 +0000 2017
33,The New York Times,"Thanks largely to the arrival of the Switch, Nintendo has had a startling turnaround year https://t.co/tLzxWDBE9w",0.4939,0.244,0.756,0.0,Fri Dec 29 23:30:09 +0000 2017
34,The New York Times,The NYT obituary for Sue Grafton https://t.co/Rgnb9rstqa,0.0,0.0,1.0,0.0,Fri Dec 29 23:15:12 +0000 2017
35,The New York Times,"RT @jonah_kessel: The question is: What role, if any, should government play in our diets? Our new doc asks this question in a place where…",0.34,0.094,0.906,0.0,Fri Dec 29 23:01:07 +0000 2017
36,The New York Times,"The deadly Bronx fire was caused by a child playing with a stove, NYC’s mayor said. “It seems like a horrible, trag… https://t.co/v5q68VW2tp",-0.3818,0.164,0.611,0.225,Fri Dec 29 22:46:03 +0000 2017
37,The New York Times,Stay warm with @SamSifton's recommendations for weekend cooking https://t.co/rKj1bwZrY7,0.2263,0.192,0.808,0.0,Fri Dec 29 22:16:01 +0000 2017
38,The New York Times,"RT @nytimesbooks: Resolve to have a literary 2018 and download this curated calendar of new books, festivals, film adaptations and more htt…",0.6249,0.212,0.788,0.0,Fri Dec 29 22:01:05 +0000 2017
39,The New York Times,"The annual home maintenance checklist https://t.co/4zI5xX5RCa

This was one of our most popular guides on social media this year.",0.4754,0.147,0.853,0.0,Fri Dec 29 21:46:05 +0000 2017
40,The New York Times,"This lasagna tastes very rich, even though it really isn’t https://t.co/rPwI5ukgjw",0.5984,0.28,0.72,0.0,Fri Dec 29 21:31:04 +0000 2017
41,The New York Times,RT @RorySmith: This summer - from the u20 World Cup in June to the u17s in October - settled the debate about whether England can produce t…,0.0,0.0,1.0,0.0,Fri Dec 29 21:16:03 +0000 2017
42,The New York Times,March: A vigil in Trafalgar Square after 5 people were killed and 40 injured in the Westminster Bridge terrorist at… https://t.co/JOFdi1LeaY,-0.9169,0.0,0.573,0.427,Fri Dec 29 21:01:04 +0000 2017
43,The New York Times,Obama commuted DeMarlon Thomas's sentence. He was killed by masked gunmen less than 6 weeks after he was released f… https://t.co/7Um0HvqHj9,-0.6369,0.055,0.756,0.189,Fri Dec 29 20:58:50 +0000 2017
44,The New York Times,"RT @nytopinion: There is now ample evidence that global warming has influenced extremes in the U.S. and around the world, with key ingredie…",0.1531,0.068,0.932,0.0,Fri Dec 29 20:46:06 +0000 2017
45,The New York Times,"What love and sadness look like in 5 countries, according to their most popular GIFs https://t.co/L5P02W7TXk https://t.co/IRaLIIRsI9",0.7841,0.397,0.486,0.117,Fri Dec 29 20:32:30 +0000 2017
46,The New York Times,"""With P., it was about style, and it varied. The jacket didn’t make him: He made the jacket.""… https://t.co/Ff15k8cFnp",0.0,0.0,1.0,0.0,Fri Dec 29 20:16:06 +0000 2017
47,The New York Times,"Sue Grafton, a prolific mystery author, has died at 77 https://t.co/WvxgwgAY6M",-0.5574,0.0,0.714,0.286,Fri Dec 29 20:11:44 +0000 2017
48,The New York Times,Sexual harassment has been endemic in blue-collar workplaces from the moment that women entered them. It continues… https://t.co/yatiTv2QxH,-0.5423,0.0,0.829,0.171,Fri Dec 29 20:01:02 +0000 2017
49,The New York Times,"RT @brianmrosenthal: For years, officials have stood by as a small group of labor unions, construction companies &amp; consulting firms have fo…",0.0,0.0,1.0,0.0,Fri Dec 29 19:50:23 +0000 2017
50,The New York Times,How did bombs from Italy end up killing a Yemeni family? Our video investigation offers a rare glimpse into a shado… https://t.co/LiepuGA1fA,-0.6597,0.0,0.804,0.196,Fri Dec 29 19:42:52 +0000 2017
51,The New York Times,This was supposed to be the year in which Slovenia and Croatia ended a 26-year border dispute. But the agreement co… https://t.co/RZ8Xm5VNz2,0.128,0.129,0.763,0.108,Fri Dec 29 19:31:07 +0000 2017
52,The New York Times,13 members of an extended family lived in the Bronx building that was devastated by fire. 4 were among those killed… https://t.co/rhACH5az4N,-0.7506,0.0,0.748,0.252,Fri Dec 29 19:16:08 +0000 2017
53,The New York Times,The U.S. may withhold $255 million in aid to punish Islamabad for failing to cooperate on counterterrorism operatio… https://t.co/hU9YAcW8cE,-0.7717,0.0,0.717,0.283,Fri Dec 29 19:01:25 +0000 2017
54,The New York Times,"Astronomers have their noses pressed against the windows of the unknown, wanting to believe in life elsewhere https://t.co/nbPodFHX47",0.0,0.0,1.0,0.0,Fri Dec 29 18:46:03 +0000 2017
55,The New York Times,"On January 1, the donkey sauce will stop flowing https://t.co/ACallBilQE",-0.296,0.0,0.804,0.196,Fri Dec 29 18:31:07 +0000 2017
56,The New York Times,"RT @HannaIngber: In much of the world, this has been another year of battles over identity and belonging. But not in every corner. We want…",-0.3818,0.0,0.902,0.098,Fri Dec 29 18:17:29 +0000 2017
57,The New York Times,The grooms met on the internet. But this isn’t a story about people who swiped right. https://t.co/0WKIsJ9j53,0.0,0.0,1.0,0.0,Fri Dec 29 18:01:13 +0000 2017
58,The New York Times,"Sports fans are fiercely local, but top athletes have never been more global https://t.co/884buZfizo",0.296,0.145,0.855,0.0,Fri Dec 29 17:46:06 +0000 2017
59,The New York Times,RT @nytimesbusiness: Got tax winnings from the new bill? Our @ronlieber suggests giving them back if you can afford it. Tweet your plan for…,0.7096,0.211,0.789,0.0,Fri Dec 29 17:31:09 +0000 2017
60,The New York Times,Obama commuted DeMarlon Thomas's sentence. He was killed by masked gunmen less then than 6 weeks after he was relea… https://t.co/22T6j4YioZ,-0.6369,0.055,0.756,0.189,Fri Dec 29 17:16:06 +0000 2017
61,The New York Times,The 10 best books of 2017 https://t.co/Eufa1Et70x,0.6369,0.412,0.588,0.0,Fri Dec 29 17:01:09 +0000 2017
62,The New York Times,"RT @malachybrowne: 1. For more than half a year, @babimarcolini and I have worked with tipsters in Italy and Yemen to follow bombs made in…",0.0,0.0,1.0,0.0,Fri Dec 29 16:49:27 +0000 2017
63,The New York Times,British health officials are urging people to use restraint on New Year's Eve. “N.H.S. doesn’t stand for ‘National… https://t.co/BIAKfdZimw,0.0,0.0,1.0,0.0,Fri Dec 29 16:31:08 +0000 2017
64,The New York Times,Search for “climate change” on Google and you could get an unexpected result: ads calling global warming a hoax https://t.co/Bo4WCv3Sht,-0.128,0.077,0.821,0.101,Fri Dec 29 16:16:03 +0000 2017
65,The New York Times,"The deadly Bronx fire was caused by a child playing with a stove, NYC’s mayor said. “It seems like a horrible, trag… https://t.co/hhhEqc3m4l",-0.3818,0.164,0.611,0.225,Fri Dec 29 16:01:07 +0000 2017
66,The New York Times,"?? Robert E. Lee
?? SpongeBob SquarePants 
?? Jesus Christ 
?? Nick Saban
https://t.co/WsnjHiP5CV",0.0,0.0,1.0,0.0,Fri Dec 29 15:46:05 +0000 2017
67,The New York Times,"RT @NYTNational: Raquel Gerardo, 22, grew up in Tijuana in a family that depended on the manufacturing industry for its livelihood. What wo…",0.2023,0.079,0.921,0.0,Fri Dec 29 15:31:21 +0000 2017
68,The New York Times,The Trump administration is poised to roll back offshore drilling regulations that were put in place after the wors… https://t.co/suL1WqxqkP,0.25,0.095,0.905,0.0,Fri Dec 29 15:20:15 +0000 2017
69,The New York Times,"A Zimbabwean family is locked in limbo at a Bangkok airport, fearful of returning home, but unable to get visas to… https://t.co/65PMKqblKm",-0.2732,0.0,0.9,0.1,Fri Dec 29 15:01:12 +0000 2017
70,The New York Times,"A mile of subway tunnel in Manhattan costs seven times the global average. Why? Start with 200 workers paid $1,000… https://t.co/ENaC4kkEfx",0.0,0.0,1.0,0.0,Fri Dec 29 14:46:11 +0000 2017
71,The New York Times,Morning Briefing: Here's what you need to know to start your day https://t.co/jSAJneoE91,0.0,0.0,1.0,0.0,Fri Dec 29 14:31:09 +0000 2017
72,The New York Times,RT @bencasselman: It's been a week since Trump signed the tax bill into law. And there's already widespread confusion about what it will me…,-0.296,0.0,0.909,0.091,Fri Dec 29 14:19:33 +0000 2017
73,The New York Times,"For decades, New Year's Eve has been the biggest night of the year in Las Vegas. This year, security is even tighte… https://t.co/6Y7YuVTgt8",0.34,0.098,0.902,0.0,Fri Dec 29 14:01:07 +0000 2017
74,The New York Times,"Yeah, it's cold. So cold that polar-bear plunges are being canceled because of fears of frostbite and hypothermia. https://t.co/ZV6bCmE0Nh",-0.1531,0.1,0.773,0.127,Fri Dec 29 13:46:04 +0000 2017
75,The New York Times,South Korea seized an oil tanker accused of transferring 600 tons of refined oil to a North Korean ship in violatio… https://t.co/jtZiujc1BR,-0.296,0.0,0.901,0.099,Fri Dec 29 13:32:18 +0000 2017
76,The New York Times,"How did bombs made in Sardinia, Italy kill civilians in Yemen? Our video investigation offers a rare glimpse into t… https://t.co/6K5gF2oNcb",-0.6908,0.0,0.802,0.198,Fri Dec 29 13:23:17 +0000 2017
77,The New York Times,Morning Briefing: Here's what you need to know to start your day https://t.co/CQhZunDubb,0.0,0.0,1.0,0.0,Fri Dec 29 13:04:28 +0000 2017
78,The New York Times,RT @nytimesworld: Several people were killed when gunmen opened fire on a Coptic church in Cairo on Friday. It's the latest in a series of…,-0.7845,0.0,0.753,0.247,Fri Dec 29 12:41:43 +0000 2017
79,The New York Times,"RT @itscaitlinhd: For “The Lives They Lived,” I wrote about Cheo, a Puerto Rican jíbaro who tried over and over to cultivate an American id…",0.0,0.0,1.0,0.0,Fri Dec 29 12:41:11 +0000 2017
80,The New York Times,"Rose Marie, who became a radio star as a toddler in the 1920s and a television star on the hit sitcom ""The Dick Van… https://t.co/o5V8G8mjw8",-0.5106,0.0,0.864,0.136,Fri Dec 29 12:20:42 +0000 2017
81,The New York Times,Alabama officials on Thursday pushed aside a legal challenge from Roy S. Moore and certified Doug Jones as the winn… https://t.co/hrJeNL8ZjN,0.2023,0.135,0.865,0.0,Fri Dec 29 12:01:18 +0000 2017
82,The New York Times,Read excerpts from President Trump's impromptu interview with The New York Times at his golf club in West Palm Beach https://t.co/rM8LpVhyVM,0.0,0.0,1.0,0.0,Fri Dec 29 11:46:59 +0000 2017
83,The New York Times,RT @nytimesbusiness: Rushing to prepay property taxes? Beware what your bank may be reporting to the I.R.S. about the property taxes it pai…,0.0,0.0,1.0,0.0,Fri Dec 29 11:32:46 +0000 2017
84,The New York Times,"RT @NYTmag: Our ""The Lives They Lived"" issue: remembering some of the artists, innovators and thinkers we lost in the past year https://t.c…",-0.3182,0.0,0.905,0.095,Fri Dec 29 11:13:40 +0000 2017
85,The New York Times,"RT @MaggieAstor: “I had one on my front and one on my back,” a woman said, sobbing, after she carried two children out of the fire but had…",-0.3612,0.0,0.877,0.123,Fri Dec 29 10:59:03 +0000 2017
86,The New York Times,"RT @RorySmith: Remember England’s golden summer? The one that was meant to herald a new dawn for young, domestic talent and bridge the 18-2…",0.4215,0.113,0.887,0.0,Fri Dec 29 10:45:03 +0000 2017
87,The New York Times,Here's why New York City is home to the most expensive mile of subway track on earth https://t.co/97S8Wz48jS,0.0,0.0,1.0,0.0,Fri Dec 29 10:29:35 +0000 2017
88,The New York Times,"With frigid temperatures in the East, President Trump cast doubt on the reality of climate change. But weather is n… https://t.co/1fmkrOf9tj",-0.3612,0.0,0.889,0.111,Fri Dec 29 10:15:08 +0000 2017
89,The New York Times,"A fire tore through an upscale commercial building on Friday in India’s financial capital, killing at least 14 peop… https://t.co/vKROkvBs2k",-0.7783,0.0,0.714,0.286,Fri Dec 29 10:00:24 +0000 2017
90,The New York Times,"RT @petersgoodman: In Sweden, robots are taking jobs and workers are fine with it, confident in the dynamism of the Nordic model. My story…",0.765,0.266,0.734,0.0,Fri Dec 29 09:45:05 +0000 2017
91,The New York Times,A third of men said they had done something at work within the past year that would qualify as objectionable behavi… https://t.co/CWwmiPHMw6,0.0,0.0,1.0,0.0,Fri Dec 29 09:30:14 +0000 2017
92,The New York Times,"Thousands of children in wars have come under attack on “a shocking scale” in 2017, Unicef said. Here's a selection… https://t.co/SFVDd4gSvt",-0.8555,0.0,0.644,0.356,Fri Dec 29 09:15:05 +0000 2017
93,The New York Times,"Book World, the 4th largest bookstore chain in the U.S., is closing its 45 stores amid the holiday shopping season https://t.co/o4ExHV6Exh",0.4019,0.119,0.881,0.0,Fri Dec 29 08:59:05 +0000 2017
94,The New York Times,South Korea has seized a Hong Kong-flagged oil tanker accused of transferring 600 tons of refined oil to a North Ko… https://t.co/Xu7xouzIS5,-0.296,0.0,0.896,0.104,Fri Dec 29 08:37:39 +0000 2017
95,The New York Times,RT @nytimesworld: President Michel Temer of Brazil sought to make it easier for criminals to leave prison early. The attorney general and c…,-0.6597,0.093,0.633,0.273,Fri Dec 29 08:20:06 +0000 2017
96,The New York Times,"The death toll in the Bronx fire has climbed to 12, including a year-old child. It is the worst blaze in New York C… https://t.co/RD8fwN5uGO",-0.886,0.0,0.669,0.331,Fri Dec 29 08:05:04 +0000 2017
97,The New York Times,"Along the New England coast, the cold appeared to be at least partially the culprit in the deaths of 3 thresher sha… https://t.co/ePOiQIbI8d",0.0,0.0,1.0,0.0,Fri Dec 29 07:50:03 +0000 2017
98,The New York Times,Read excerpts from President Trump's impromptu interview with The New York Times at his golf club in West Palm Beach https://t.co/6p6ivWQfrV,0.0,0.0,1.0,0.0,Fri Dec 29 07:35:04 +0000 2017
99,The New York Times,Iran and Saudi Arabia appear to be vying over who can be quicker to overhaul their repressive rules for women https://t.co/Vr56hqWgXB,-0.34,0.0,0.893,0.107,Fri Dec 29 07:20:06 +0000 2017
